<<<<<<< HEAD
DILIST_ID,CompoundName,DILIst Classification,Routs of Administration,SMILES,NEW SMILES,MolecularWeight,TPSA,XLogP,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount
1207,Naftidrofuryl,1,,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,383.5,38.8,4.8,0,0,4,11,28
1208,Nandrolone,1,,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,274.4,37.3,2.6,0,1,2,0,20
1209,Nefopam,1,,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,253.34,12.5,2.9,0,0,2,1,19
1210,Netilmicin,1,,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N,475.6,200,-4.2,0,8,12,8,33
1211,Nicergoline,1,,CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,484.4,56.6,3.2,0,0,5,5,31
1212,Nicorandil,1,,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],211.17,97,0.8,0,1,5,4,15
1213,Nitrazepam,1,,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,281.27,87.3,2.2,0,1,4,1,21
1214,Nitrendipine,1,,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,360.4,110,2.9,0,1,7,6,26
1215,Nordazepam,1,,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,270.71,41.5,2.9,0,1,2,1,19
1216,Norethisterone,1,,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,298.4,37.3,3,0,1,2,1,22
1217,Olopatadine,1,,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,337.4,49.8,1.5,0,1,4,5,25
1218,Oxatomide,1,,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,426.6,38.8,4.1,0,1,3,7,32
1219,Oxyphenbutazone,1,,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,324.4,60.8,2.7,0,1,3,5,24
1220,Ozagrel,1,,C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O,C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O,228.25,55.1,1.6,0,1,3,4,17
1221,Pazufloxacin,1,,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,318.3,92.9,-0.8,0,2,7,2,23
1222,Peramivir,1,,CCC(CC)C(C1C(CC(C1O)C(=O)O)N=C(N)N)NC(=O)C,CCC(CC)C(C1C(CC(C1O)C(=O)O)N=C(N)N)NC(=O)C,328.41,151,0,0,5,5,7,23
1223,Phenformin,1,,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,205.26,103,-0.8,0,3,1,4,15
1224,Phenprocoumon,1,,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,280.3,46.5,3.6,0,1,3,3,21
1225,Phenylephrine,1,,CNCC(C1=CC(=CC=C1)O)O,CNCC(C1=CC(=CC=C1)O)O,167.2,52.5,-0.3,0,3,3,3,12
1226,Phloroglucinol,1,,C1=C(C=C(C=C1O)O)O,C1=C(C=C(C=C1O)O)O,126.11,60.7,0.2,0,3,3,0,9
1227,Picolamine,1,,C1=CC(=CN=C1)CN,C1=CC(=CN=C1)CN,108.14,38.9,-0.3,0,1,2,1,8
1228,Pilsicainide,1,,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,272.4,32.3,2.7,0,1,2,3,20
1229,Pimecrolimus,1,,CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C,CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C,810.4,158,3.8,0,2,11,6,56
1230,Pinaverium,1,,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C,511.5,36.9,5.4,1,0,4,10,32
1231,Piperacetazine,1,,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,410.6,69.1,4,0,1,5,7,29
1232,Pipobroman,1,,C1CN(CCN1C(=O)CCBr)C(=O)CCBr,C1CN(CCN1C(=O)CCBr)C(=O)CCBr,356.05,40.6,0.4,0,0,2,4,16
1233,Piracetam,1,,C1CC(=O)N(C1)CC(=O)N,C1CC(=O)N(C1)CC(=O)N,142.16,63.4,-1.3,0,1,2,2,10
1234,Pirarubicin,1,,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6,627.6,204,2.7,0,5,13,7,45
1235,Pranlukast,1,,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,481.5,119,4.2,0,2,7,9,36
1236,Pranoprofen,1,,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,255.27,59.4,2.7,0,1,4,2,19
1237,Prazepam,1,,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,324.8,32.7,3.6,0,0,2,3,23
1238,Propacetamol,1,,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,264.32,58.6,1.1,0,1,4,7,19
1239,Propiverine,1,,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C,367.5,38.8,4.7,0,0,4,8,27
1240,Raltitrexed,1,,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1,458.5,177,1.4,0,4,9,9,32
1241,Rebamipide,1,,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,370.8,95.5,2.4,0,3,4,5,26
1242,Rilmenidine,1,,C1CC1C(C2CC2)NC3=NCCO3,C1CC1C(C2CC2)NC3=NCCO3,180.25,33.6,1.2,0,1,2,4,13
1243,Rivaroxaban,1,,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,435.9,116,2.5,0,1,6,5,29
1244,Roxatidine,1,,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CO,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CO,306.4,61.8,1.5,0,2,4,8,22
1245,Salicylic acid,1,,C1=CC=C(C(=C1)C(=O)O)O,C1=CC=C(C(=C1)C(=O)O)O,138.12,57.5,2.3,0,2,3,1,10
1246,Sarpogrelate,1,,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O,429.5,85.3,1.2,0,1,7,14,31
1247,Sennoside,1,,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,862.7,348,1.2,0,12,20,9,62
1248,Sofalcone,1,,CC(=CCOC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,CC(=CCOC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,450.5,82.1,6.2,0,1,6,12,33
1249,Sparfloxacin,1,,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,392.4,98.9,0.1,0,3,9,3,28
1250,Sulfamethoxazole,1,,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,253.28,107,0.9,0,2,6,3,17
1251,Sulpiride,1,,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,341.4,110,0.6,0,2,6,6,23
1252,Suplatast,1,,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O,328.4,68.8,1.3,1,2,4,10,22
1253,Tandospirone,1,,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,383.5,69.6,1.9,0,0,6,6,28
1254,Telaprevir,1,,CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,679.8,180,4.2,0,4,8,14,49
1255,Temocapril,1,,CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3,CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3,476.6,150,1,0,2,8,11,32
1256,Teprenone,1,,CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,330.5,17.1,7.4,0,0,1,12,24
1257,Tetrazepam,1,,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,288.77,32.7,3.2,0,0,2,1,20
1258,Theobromine,1,,CN1C=NC2=C1C(=O)NC(=O)N2C,CN1C=NC2=C1C(=O)NC(=O)N2C,180.16,67.2,-0.8,0,1,3,0,13
1259,Thiocolchicoside,1,,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,563.6,189,-0.4,0,5,11,7,39
1260,Tiapride,1,,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,328.4,84.1,0.9,0,1,5,8,22
1261,Tiaprofenic acid,1,,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,260.31,82.6,3.3,0,1,4,4,18
1262,Tiquizium,1,,C[N+]12CCCCC1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,C[N+]12CCCCC1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,330.5,56.5,4.7,1,0,2,2,22
1263,Tocainide,1,,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,192.26,55.1,0.8,0,2,2,2,14
1264,Trabectedin,1,,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,761.8,194,3.4,0,4,15,4,54
1265,Tranilast,1,,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,327.3,84.9,3.2,0,2,5,6,24
1266,Trapidil,1,,CCN(CC)C1=CC(=NC2=NC=NN12)C,CCN(CC)C1=CC(=NC2=NC=NN12)C,205.26,46.3,1.7,0,0,4,3,15
1267,Trichlormethiazide,1,,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,380.7,135,0.6,0,3,7,2,20
1268,Trimebutine,1,,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,387.5,57.2,4,0,0,6,10,28
1269,Trimetazidine,1,,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,266.34,43,1,0,1,5,5,19
1270,Tropatepine,1,,CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2,CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2,333.5,28.5,4.8,0,0,2,0,24
1271,Troxipide,1,,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2,294.35,68.8,1.2,0,2,5,5,21
1272,Urapidil,1,,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,387.5,68.4,1.5,0,1,6,7,28
1273,Valpromide,1,,CCCC(CCC)C(=O)N,CCCC(CCC)C(=O)N,143.23,43.1,2.1,0,1,1,5,10
1274,Vemurafenib,1,,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,489.9,100,5,0,2,7,7,33
1275,Vindesine,1,,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,753.9,165,2.7,0,5,10,7,55
1276,Voglibose,1,,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO,267.28,154,-4.1,0,8,8,5,18
1277,Xylometazoline,1,,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,244.37,24.4,3.2,0,1,1,3,18
1278,Zaltoprofen,1,,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O,298.4,79.7,3.5,0,1,4,2,21
1279,Zopiclone,1,,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,388.8,91.8,0.5,0,0,7,3,27
=======
DILIST_ID,CompoundName,DILIst Classification,Routs of Administration,SMILES,NEW SMILES,MolecularWeight,TPSA,XLogP,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount
1,mercaptopurine,1,Oral,C1=NC2=C(N1)C(=S)N=CN2,C1=NC2=C(N1)C(=S)N=CN2,152.18,85.2,0,0,2,2,0,10
2,acetaminophen,1,Oral,CC(=O)NC1=CC=C(C=C1)O,CC(=O)NC1=CC=C(C=C1)O,151.16,49.3,0.5,0,2,2,1,11
3,azathioprine,1,Oral,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],277.27,143,0.1,0,1,7,2,19
4,chlorpheniramine,0,Oral,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,274.79,16.1,3.4,0,0,2,5,19
5,clofibrate,1,Oral,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,242.7,35.5,3.3,0,0,3,5,16
6,cyclophosphamide,1,Oral,C1CNP(=O)(OC1)N(CCCl)CCCl,C1CNP(=O)(OC1)N(CCCl)CCCl,261.08,41.6,0.6,0,1,4,5,14
7,dopamine,0,Intravenous,C1=CC(=C(C=C1CCN)O)O,C1=CC(=C(C=C1CCN)O)O,153.18,66.5,-1,0,3,3,2,11
8,estradiol,1,Oral,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,272.4,40.5,4,0,2,2,0,20
9,fluoxetine,1,Oral,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,309.33,21.3,4,0,1,5,6,22
10,gemfibrozil,1,Oral,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,250.33,46.5,3.8,0,1,3,6,18
11,indomethacin,1,Oral,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,357.8,68.5,4.3,0,1,4,4,25
12,ketoprofen,1,Oral,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,254.28,54.4,3.1,0,1,3,4,19
13,mannitol,0,Intravenous,C(C(C(C(C(CO)O)O)O)O)O,C(C(C(C(C(CO)O)O)O)O)O,182.17,121,-3.1,0,6,6,5,12
14,methotrexate,1,Oral,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,454.4,211,-1.8,0,5,12,9,33
15,phenobarbital,1,Oral,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,232.23,75.3,1.5,0,2,3,2,17
16,phenytoin,1,Oral,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,252.27,58.2,2.5,0,2,2,2,19
17,rifampin,1,Oral,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,822.9,220,4.9,0,6,15,5,59
18,tetracycline,1,Oral,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,444.4,182,-2,0,6,9,2,32
19,abacavir,1,Oral,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,286.33,102,0.9,0,3,6,4,21
20,aciclovir,1,Oral,C1=NC2=C(N1COCCO)N=C(NC2=O)N,C1=NC2=C(N1COCCO)N=C(NC2=O)N,225.2,115,-1.9,0,3,5,4,16
21,allopurinol,1,Oral,C1=NNC2=C1C(=O)NC=N2,C1=NNC2=C1C(=O)NC=N2,136.11,70.1,-0.7,0,2,3,0,10
22,amineptine,1,Oral,C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O,C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O,337.5,49.3,2.1,0,2,3,8,25
23,amiodarone,1,Oral,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,645.3,42.7,7.6,0,0,4,11,31
24,amitriptyline,1,Oral,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,277.4,3.2,5,0,0,1,3,21
25,amphotericin b,1,Intravenous,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,924.1,320,0,0,12,18,3,65
26,ampicillin,1,Oral,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,349.4,138,-1.1,0,3,6,4,24
27,donepezil,1,Oral,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,379.5,38.8,4.3,0,0,4,6,28
28,aspirin,1,Oral,CC(=O)OC1=CC=CC=C1C(=O)O,CC(=O)OC1=CC=CC=C1C(=O)O,180.16,63.6,1.2,0,1,4,3,13
29,aminohippurate,0,Intravenous,C1=CC(=CC=C1C(=O)NCC(=O)O)N,C1=CC(=CC=C1C(=O)NCC(=O)O)N,194.19,92.4,-0.9,0,3,4,3,14
30,bicalutamide,1,Oral,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,430.4,116,2.3,0,2,9,5,29
31,bupropion,1,Oral,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,239.74,29.1,3.2,0,1,2,4,16
32,captopril,1,Oral,CC(CS)C(=O)N1CCCC1C(=O)O,CC(CS)C(=O)N1CCCC1C(=O)O,217.29,58.6,0.3,0,2,4,3,14
33,carbamazepine,1,Oral,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,236.27,46.3,2.5,0,1,1,0,18
34,carboplatin,1,Intravenous,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2],C1CC(C1)(C(=O)O)C(=O)O,371.25,76.6,0,0,4,6,0,13
