<<<<<<< HEAD
DILIST_ID,CompoundName,DILIst Classification,Routs of Administration,SMILES,NEW SMILES
43,dactinomycin,1,Subcutaneous,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
44,dantrolene,1,Oral,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
45,demeclocycline,0,Oral,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
46,propoxyphene,1,Oral,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C
47,diclofenac,1,Oral,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
48,diflunisal,1,Oral,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
49,diphenhydramine,0,Oral,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
50,epirubicin,0,Intravenous,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
51,erythromycin,1,Oral,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
52,etoposide,1,Oral,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
53,famotidine,1,Oral,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
54,felbamate,1,Oral,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
55,fenofibrate,1,Oral,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
56,fenoprofen,1,Oral,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
57,flutamide,1,Oral,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
58,hydroxyurea,1,Oral,C(=O)(N)NO,C(=O)(N)NO
59,imatinib,1,Oral,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
60,imipramine,1,Oral,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
61,iproniazid,1,Oral,CC(C)NNC(=O)C1=CC=NC=C1,CC(C)NNC(=O)C1=CC=NC=C1
62,ketoconazole,1,Oral,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
63,labetalol,1,Oral,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
64,leflunomide,1,Oral,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
65,mefenamic acid,1,Oral,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
66,meloxicam,1,Oral,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
67,metformin,1,Oral,CN(C)C(=N)N=C(N)N,CN(C)C(=N)N=C(N)N
68,methyldopa,1,Oral,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
69,nefazodone,1,Oral,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
70,nitrofurantoin,1,Oral,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
71,olsalazine,1,Oral,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O
72,paroxetine,1,Oral,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
73,pentamidine,1,Intravenous,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
74,perhexiline,1,Oral,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
75,physostigmine,0,Intravenous,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
76,pioglitazone,1,Oral,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
77,propylthiouracil,1,Oral,CCCC1=CC(=O)NC(=S)N1,CCCC1=CC(=O)NC(=S)N1
78,pseudoephedrine,0,Oral,CC(C(C1=CC=CC=C1)O)NC,CC(C(C1=CC=CC=C1)O)NC
79,ranitidine,1,Oral,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C
80,rifabutin,1,Oral,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C
81,rosiglitazone,1,Oral,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
82,indocyanine green,0,Intravenous,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C
83,simvastatin,1,Oral,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
84,spironolactone,1,Oral,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
85,stavudine,1,Oral,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
86,streptomycin,0,Intramuscular,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O
87,sulfadiazine,1,Oral,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
88,sulfasalazine,1,Oral,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
89,sulindac,1,Oral,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
90,tamoxifen,1,Oral,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
91,temozolomide,1,Oral,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
92,theophylline,0,Oral,CN1C2=C(C(=O)N(C1=O)C)NC=N2,CN1C2=C(C(=O)N(C1=O)C)NC=N2
93,tizanidine,1,Oral,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
94,tolcapone,1,Oral,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
95,valproic acid,1,Oral,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)O
96,vancomycin,1,Oral,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
97,vitamin a,1,Intramuscular,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
98,zidovudine,1,Oral,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
99,zolpidem,0,Oral,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
100,zonisamide,1,Oral,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N
101,pyrazinamide,1,Oral,C1=CN=C(C=N1)C(=O)N,C1=CN=C(C=N1)C(=O)N
102,finasteride,1,Oral,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
103,troglitazone,1,Oral,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C
104,fluvastatin,1,Oral,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
105,glimepiride,1,Oral,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C
106,venlafaxine,1,Oral,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
107,amlodipine,1,Oral,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
108,vinblastine,0,Intravenous,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
109,ciprofloxacin,1,Oral,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
110,fluconazole,1,Oral,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
111,prednisone,1,Oral,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
112,lorazepam,0,Oral,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
113,itraconazole,1,Oral,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
114,raloxifene,0,Oral,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
115,mifepristone,0,Oral,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O
116,clomipramine,1,Oral,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
117,pravastatin,1,Oral,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O
118,clarithromycin,1,Oral,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
119,hydrocortisone,0,Oral,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
120,progesterone,1,Oral,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
121,ergocalciferol,0,Oral,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
122,ibuprofen,1,Oral,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
123,isoproterenol,0,Intravenous,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
124,ketorolac,1,Oral,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
125,promethazine,1,Oral,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
126,omeprazole,1,Oral,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
127,carvedilol,1,Oral,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
128,cytarabine,1,Intravenous,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
129,pergolide,0,Oral,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC
130,nisoldipine,0,Oral,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
131,citalopram,1,Oral,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
132,methyltestosterone,1,Oral,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C
133,testosterone,1,Oral,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
134,praziquantel,0,Oral,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
135,ticlopidine,1,Oral,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
136,diazepam,0,Oral,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
137,clomiphene,1,Oral,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
138,isotretinoin,1,Oral,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
139,oxymetholone,1,Oral,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C
140,etodolac,1,Oral,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O
141,glipizide,1,Oral,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
142,pemoline,1,Oral,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,C1=CC=C(C=C1)C2C(=O)N=C(O2)N
143,clotrimazole,1,Oral,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
144,celecoxib,1,Oral,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
145,amoxapine,0,Oral,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
146,iothalamate sodium,0,Intravenous,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)C(=O)NC)I.[Na+],CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)C(=O)NC)I
147,atorvastatin,1,Oral,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
148,olanzapine,1,Oral,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C
149,nevirapine,1,Oral,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4
150,primidone,0,Oral,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
151,vinorelbine,0,Intravenous,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
152,anastrozole,1,Oral,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
153,rabeprazole,1,Oral,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
154,azithromycin,1,Oral,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
155,tolazamide,1,Oral,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
156,quetiapine,1,Oral,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
157,famciclovir,0,Oral,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
158,atenolol,1,Oral,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
159,benzbromarone,1,Oral,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br
